train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2,test_loss_step,test_loss_epoch,test_r2
,,1655,90.11997985839844,,,,,,,
,,1656,90.06949615478516,,,,,,,
,,1657,90.07193756103516,,,,,,,
,,1658,90.12377166748047,,,,,,,
,,1659,90.07270812988281,,,,,,,
,,1660,90.0976333618164,,,,,,,
,,1661,90.0943832397461,,,,,,,
,,1662,90.06965637207031,,,,,,,
,,1663,90.09773254394531,,,,,,,
,,1664,90.07205200195312,,,,,,,
,,1665,90.12425231933594,,,,,,,
,,1666,90.07107543945312,,,,,,,
,,1667,90.1246337890625,,,,,,,
,,1668,90.1183090209961,,,,,,,
,,1669,90.0715560913086,,,,,,,
,,1670,90.07183074951172,,,,,,,
,,1671,90.09757232666016,,,,,,,
,,1672,90.04662322998047,,,,,,,
,,1673,90.12355041503906,,,,,,,
,,1674,90.09591674804688,,,,,,,
,,1675,89.99348449707031,,,,,,,
,,1676,90.07188415527344,,,,,,,
,,1677,90.01911163330078,,,,,,,
,,1678,89.96724700927734,,,,,,,
,,1679,90.03024291992188,,,,,,,
,20,2687,,90.05921936035156,-1.0885047050705833e+24,,,,,
,20,2687,,,,8.115144729614258,-2754775746420.51,,,
14.117009162902832,21,2699,,,,,,,,
4.743269920349121,21,2749,,,,,,,,
8.579580307006836,21,2799,,,,,,,,
,,1680,96.48834991455078,,,,,,,
,,1681,96.31135559082031,,,,,,,
,,1682,96.23761749267578,,,,,,,
,,1683,96.31869506835938,,,,,,,
,,1684,96.31582641601562,,,,,,,
,,1685,96.26251220703125,,,,,,,
,,1686,96.26408386230469,,,,,,,
,,1687,96.2959976196289,,,,,,,
,,1688,96.1305160522461,,,,,,,
,,1689,96.1305160522461,,,,,,,
,,1690,96.1305160522461,,,,,,,
,,1691,96.1305160522461,,,,,,,
,,1692,96.1305160522461,,,,,,,
,,1693,96.1305160522461,,,,,,,
,,1694,96.1305160522461,,,,,,,
,,1695,96.1305160522461,,,,,,,
,,1696,96.1305160522461,,,,,,,
,,1697,96.1305160522461,,,,,,,
,,1698,96.1305160522461,,,,,,,
,,1699,96.1305160522461,,,,,,,
,,1700,96.1305160522461,,,,,,,
,,1701,96.32561492919922,,,,,,,
,,1702,96.31104278564453,,,,,,,
,,1703,96.23818969726562,,,,,,,
,,1704,96.31825256347656,,,,,,,
,,1705,96.31575775146484,,,,,,,
,,1706,96.2628173828125,,,,,,,
,,1707,96.26416778564453,,,,,,,
,,1708,96.3226547241211,,,,,,,
,,1709,96.1305160522461,,,,,,,
,,1710,96.1305160522461,,,,,,,
,,1711,96.21082305908203,,,,,,,
,,1712,96.29237365722656,,,,,,,
,,1713,96.29071807861328,,,,,,,
,,1714,96.28833770751953,,,,,,,
,,1715,96.2903060913086,,,,,,,
,,1716,96.26399993896484,,,,,,,
,,1717,96.29096221923828,,,,,,,
,,1718,96.24226379394531,,,,,,,
,,1719,96.26543426513672,,,,,,,
,,1720,96.23819732666016,,,,,,,
,,1721,96.31825256347656,,,,,,,
,,1722,96.31460571289062,,,,,,,
,,1723,96.2628173828125,,,,,,,
,,1724,96.26416778564453,,,,,,,
,,1725,96.3226547241211,,,,,,,
,,1726,96.26578521728516,,,,,,,
,,1727,96.26457214355469,,,,,,,
,,1728,96.28784942626953,,,,,,,
,,1729,96.2903060913086,,,,,,,
,,1730,96.26399993896484,,,,,,,
,,1731,96.29096221923828,,,,,,,
,,1732,96.29681396484375,,,,,,,
,,1733,96.23819732666016,,,,,,,
,,1734,96.31825256347656,,,,,,,
,,1735,96.3145980834961,,,,,,,
,,1736,96.2628173828125,,,,,,,
,,1737,96.26416015625,,,,,,,
,,1738,96.32266235351562,,,,,,,
,,1739,96.26543426513672,,,,,,,
,,1740,96.29100799560547,,,,,,,
,,1741,96.28841400146484,,,,,,,
,,1742,96.26329040527344,,,,,,,
,,1743,96.29076385498047,,,,,,,
,,1744,96.26419830322266,,,,,,,
,,1745,96.32360076904297,,,,,,,
,,1746,96.26371765136719,,,,,,,
,,1747,96.31891632080078,,,,,,,
,,1748,96.31363677978516,,,,,,,
,,1749,96.26399993896484,,,,,,,
,,1750,96.26397705078125,,,,,,,
,,1751,96.29600524902344,,,,,,,
,,1752,96.23867797851562,,,,,,,
,,1753,96.31783294677734,,,,,,,
,,1754,96.29023742675781,,,,,,,
,,1755,96.18406677246094,,,,,,,
,,1756,96.26412200927734,,,,,,,
,,1757,96.21580505371094,,,,,,,
,,1758,96.15721893310547,,,,,,,
,,1759,96.22786712646484,,,,,,,
,21,2815,,96.25318145751953,-1.1643627387475768e+24,,,,,
,21,2815,,,,10.254034042358398,-4605653533317.715,,,
7.438879013061523,22,2849,,,,,,,,
8.165986061096191,22,2899,,,,,,,,
,,1760,81.5696029663086,,,,,,,
,,1761,81.39911651611328,,,,,,,
,,1762,81.31059265136719,,,,,,,
,,1763,81.39437866210938,,,,,,,
,,1764,81.39202117919922,,,,,,,
,,1765,81.33671569824219,,,,,,,
,,1766,81.337646484375,,,,,,,
,,1767,81.37197875976562,,,,,,,
,,1768,81.19979858398438,,,,,,,
,,1769,81.19979858398438,,,,,,,
,,1770,81.19979858398438,,,,,,,
,,1771,81.19979858398438,,,,,,,
,,1772,81.19979858398438,,,,,,,
,,1773,81.19979858398438,,,,,,,
,,1774,81.19979858398438,,,,,,,
,,1775,81.19979858398438,,,,,,,
,,1776,81.19979858398438,,,,,,,
,,1777,81.19979858398438,,,,,,,
,,1778,81.19979858398438,,,,,,,
,,1779,81.19979858398438,,,,,,,
,,1780,81.19979858398438,,,,,,,
,,1781,81.40262603759766,,,,,,,
,,1782,81.39881134033203,,,,,,,
,,1783,81.31111145019531,,,,,,,
,,1784,81.39397430419922,,,,,,,
,,1785,81.3919448852539,,,,,,,
,,1786,81.3370361328125,,,,,,,
,,1787,81.33772277832031,,,,,,,
,,1788,81.39949035644531,,,,,,,
,,1789,81.19979858398438,,,,,,,
,,1790,81.19979858398438,,,,,,,
,,1791,81.28279113769531,,,,,,,
,,1792,81.36700439453125,,,,,,,
,,1793,81.36540985107422,,,,,,,
,,1794,81.36358642578125,,,,,,,
,,1795,81.36553955078125,,,,,,,
,,1796,81.3376693725586,,,,,,,
,,1797,81.365234375,,,,,,,
,,1798,81.31666564941406,,,,,,,
,,1799,81.33918762207031,,,,,,,
,,1800,81.31110382080078,,,,,,,
,,1801,81.39397430419922,,,,,,,
,,1802,81.39070892333984,,,,,,,
,,1803,81.33704376220703,,,,,,,
,,1804,81.33773040771484,,,,,,,
,,1805,81.39949798583984,,,,,,,
,,1806,81.3395004272461,,,,,,,
,,1807,81.33849334716797,,,,,,,
,,1808,81.36314392089844,,,,,,,
,,1809,81.36553955078125,,,,,,,
,,1810,81.3376693725586,,,,,,,
,,1811,81.365234375,,,,,,,
,,1812,81.373046875,,,,,,,
,,1813,81.31111145019531,,,,,,,
,,1814,81.39397430419922,,,,,,,
,,1815,81.39070892333984,,,,,,,
,,1816,81.3370361328125,,,,,,,
,,1817,81.33772277832031,,,,,,,
,,1818,81.39949798583984,,,,,,,
,,1819,81.33917236328125,,,,,,,
,,1820,81.36571502685547,,,,,,,
,,1821,81.3636474609375,,,,,,,
,,1822,81.33763885498047,,,,,,,
,,1823,81.36528015136719,,,,,,,
,,1824,81.3376235961914,,,,,,,
,,1825,81.40071105957031,,,,,,,
,,1826,81.33753204345703,,,,,,,
,,1827,81.39457702636719,,,,,,,
,,1828,81.39020538330078,,,,,,,
,,1829,81.3376693725586,,,,,,,
,,1830,81.33749389648438,,,,,,,
,,1831,81.37205505371094,,,,,,,
,,1832,81.3115234375,,,,,,,
,,1833,81.39358520507812,,,,,,,
,,1834,81.36548614501953,,,,,,,
,,1835,81.25511932373047,,,,,,,
,,1836,81.33760070800781,,,,,,,
,,1837,81.28938293457031,,,,,,,
,,1838,81.22737884521484,,,,,,,
,,1839,81.30198669433594,,,,,,,
,22,2943,,81.32714080810547,-9.620245792395131e+23,,,,,
,22,2943,,,,9.370186805725098,-5019741307233.188,,,
6.593513488769531,23,2949,,,,,,,,
7.542791366577148,23,2999,,,,,,,,
12.751420974731445,23,3049,,,,,,,,
,,1840,93.26643371582031,,,,,,,
,,1841,93.09150695800781,,,,,,,
,,1842,93.00909423828125,,,,,,,
,,1843,93.08273315429688,,,,,,,
,,1844,93.08078002929688,,,,,,,
,,1845,93.03238677978516,,,,,,,
,,1846,93.03245544433594,,,,,,,
,,1847,93.06172943115234,,,,,,,
,,1848,92.91162109375,,,,,,,
,,1849,92.91162109375,,,,,,,
,,1850,92.91162109375,,,,,,,
,,1851,92.91162109375,,,,,,,
,,1852,92.91162109375,,,,,,,
,,1853,92.91162109375,,,,,,,
,,1854,92.91162109375,,,,,,,
,,1855,92.91162109375,,,,,,,
,,1856,92.91162109375,,,,,,,
,,1857,92.91162109375,,,,,,,
,,1858,92.91162109375,,,,,,,
,,1859,92.91162109375,,,,,,,
,,1860,92.91162109375,,,,,,,
,,1861,93.10541534423828,,,,,,,
,,1862,93.09123229980469,,,,,,,
,,1863,93.0094985961914,,,,,,,
,,1864,93.0824203491211,,,,,,,
,,1865,93.08070373535156,,,,,,,
,,1866,93.03273010253906,,,,,,,
,,1867,93.03253173828125,,,,,,,
,,1868,93.08584594726562,,,,,,,
,,1869,92.91162109375,,,,,,,
,,1870,92.91162109375,,,,,,,
,,1871,92.98444366455078,,,,,,,
,,1872,93.0584487915039,,,,,,,
,,1873,93.05714416503906,,,,,,,
,,1874,93.05574035644531,,,,,,,
,,1875,93.0580062866211,,,,,,,
,,1876,93.03250885009766,,,,,,,
,,1877,93.0567398071289,,,,,,,
,,1878,93.01311492919922,,,,,,,
,,1879,93.03404998779297,,,,,,,
,,1880,93.0094985961914,,,,,,,
,,1881,93.0824203491211,,,,,,,
,,1882,93.07948303222656,,,,,,,
,,1883,93.03273010253906,,,,,,,
,,1884,93.03253173828125,,,,,,,
,,1885,93.08584594726562,,,,,,,
,,1886,93.03433227539062,,,,,,,
,,1887,93.03363800048828,,,,,,,
,,1888,93.05537414550781,,,,,,,
,,1889,93.0580062866211,,,,,,,
,,1890,93.03250885009766,,,,,,,
,,1891,93.0567398071289,,,,,,,
,,1892,93.06269836425781,,,,,,,
,,1893,93.0094985961914,,,,,,,
,,1894,93.08244323730469,,,,,,,
,,1895,93.07948303222656,,,,,,,
,,1896,93.03273010253906,,,,,,,
,,1897,93.03253173828125,,,,,,,
,,1898,93.08585357666016,,,,,,,
,,1899,93.03399658203125,,,,,,,
,,1900,93.05743408203125,,,,,,,
,,1901,93.0557861328125,,,,,,,
,,1902,93.03351593017578,,,,,,,
,,1903,93.05670928955078,,,,,,,
,,1904,93.03253173828125,,,,,,,
,,1905,93.08695983886719,,,,,,,
,,1906,93.03266906738281,,,,,,,
,,1907,93.08293151855469,,,,,,,
,,1908,93.07965850830078,,,,,,,
,,1909,93.03250885009766,,,,,,,
,,1910,93.03231811523438,,,,,,,
,,1911,93.06180572509766,,,,,,,
,,1912,93.00972747802734,,,,,,,
,,1913,93.08212280273438,,,,,,,
,,1914,93.05797576904297,,,,,,,
,,1915,92.96014404296875,,,,,,,
,,1916,93.0324935913086,,,,,,,
,,1917,92.98925018310547,,,,,,,
,,1918,92.9358139038086,,,,,,,
,,1919,93.0001449584961,,,,,,,
,23,3071,,93.02413940429688,-1.1333274037745312e+24,,,,,
,23,3071,,,,11.455830574035645,-7402440703583.654,,,
7.2130351066589355,24,3099,,,,,,,,
5.8454508781433105,24,3149,,,,,,,,
10.96542739868164,24,3199,,,,,,,,
,,1920,61.22823715209961,,,,,,,
,,1921,61.09383773803711,,,,,,,
,,1922,61.008365631103516,,,,,,,
,,1923,61.09522247314453,,,,,,,
,,1924,61.09192657470703,,,,,,,
,,1925,61.036041259765625,,,,,,,
,,1926,61.03723907470703,,,,,,,
,,1927,61.05222702026367,,,,,,,
,,1928,60.8935546875,,,,,,,
,,1929,60.893550872802734,,,,,,,
,,1930,60.8935546875,,,,,,,
,,1931,60.893550872802734,,,,,,,
,,1932,60.893550872802734,,,,,,,
,,1933,60.893550872802734,,,,,,,
,,1934,60.8935546875,,,,,,,
,,1935,60.893550872802734,,,,,,,
,,1936,60.8935546875,,,,,,,
,,1937,60.8935546875,,,,,,,
,,1938,60.893550872802734,,,,,,,
,,1939,60.893550872802734,,,,,,,
,,1940,60.893550872802734,,,,,,,
,,1941,61.0710334777832,,,,,,,
,,1942,61.093589782714844,,,,,,,
,,1943,61.008705139160156,,,,,,,
,,1944,61.094974517822266,,,,,,,
,,1945,61.091880798339844,,,,,,,
,,1946,61.03618240356445,,,,,,,
,,1947,61.03728103637695,,,,,,,
,,1948,61.0809326171875,,,,,,,
,,1949,60.8935546875,,,,,,,
,,1950,60.893550872802734,,,,,,,
,,1951,60.97959518432617,,,,,,,
,,1952,61.066650390625,,,,,,,
,,1953,61.06566619873047,,,,,,,
,,1954,61.06281661987305,,,,,,,
,,1955,61.065467834472656,,,,,,,
,,1956,61.03691864013672,,,,,,,
,,1957,61.06604766845703,,,,,,,
,,1958,60.99460220336914,,,,,,,
,,1959,61.03780746459961,,,,,,,
,,1960,61.008705139160156,,,,,,,
,,1961,61.094974517822266,,,,,,,
,,1962,61.091129302978516,,,,,,,
,,1963,61.03618621826172,,,,,,,
,,1964,61.03728103637695,,,,,,,
,,1965,61.080936431884766,,,,,,,
,,1966,61.03804016113281,,,,,,,
,,1967,61.03727722167969,,,,,,,
,,1968,61.06245803833008,,,,,,,
,,1969,61.06546401977539,,,,,,,
,,1970,61.03691101074219,,,,,,,
,,1971,61.06604766845703,,,,,,,
,,1972,61.052650451660156,,,,,,,
,,1973,61.00870895385742,,,,,,,
,,1974,61.094970703125,,,,,,,
,,1975,61.091129302978516,,,,,,,
,,1976,61.03618240356445,,,,,,,
,,1977,61.03727722167969,,,,,,,
,,1978,61.080936431884766,,,,,,,
,,1979,61.03779220581055,,,,,,,
,,1980,61.06587219238281,,,,,,,
,,1981,61.062843322753906,,,,,,,
,,1982,61.03658676147461,,,,,,,
,,1983,61.065677642822266,,,,,,,
,,1984,61.03728103637695,,,,,,,
,,1985,61.08136749267578,,,,,,,
,,1986,61.03678512573242,,,,,,,
,,1987,61.0954704284668,,,,,,,
,,1988,61.09053039550781,,,,,,,
,,1989,61.03691864013672,,,,,,,
,,1990,61.03718185424805,,,,,,,
,,1991,61.052146911621094,,,,,,,
,,1992,61.009117126464844,,,,,,,
,,1993,61.0947265625,,,,,,,
,,1994,61.0654296875,,,,,,,
,,1995,60.95100021362305,,,,,,,
,,1996,61.03714370727539,,,,,,,
,,1997,60.965965270996094,,,,,,,
,,1998,60.92218780517578,,,,,,,
,,1999,60.97633743286133,,,,,,,
,24,3199,,61.02198791503906,-7.423037873597072e+23,,,,,
,24,3199,,,,9.152542114257812,-3061299111850.2163,,,
14.751609802246094,25,3249,,,,,,,,
13.023096084594727,25,3299,,,,,,,,
,,2000,60.431983947753906,,,,,,,
,,2001,60.296104431152344,,,,,,,
,,2002,60.19742202758789,,,,,,,
,,2003,60.30027770996094,,,,,,,
,,2004,60.297401428222656,,,,,,,
,,2005,60.23008346557617,,,,,,,
,,2006,60.231849670410156,,,,,,,
,,2007,60.24605178833008,,,,,,,
,,2008,60.06138610839844,,,,,,,
,,2009,60.06138610839844,,,,,,,
,,2010,60.06138610839844,,,,,,,
,,2011,60.06138610839844,,,,,,,
,,2012,60.06138610839844,,,,,,,
,,2013,60.06138610839844,,,,,,,
,,2014,60.06138610839844,,,,,,,
,,2015,60.06138610839844,,,,,,,
,,2016,60.06138610839844,,,,,,,
,,2017,60.06138610839844,,,,,,,
,,2018,60.06138610839844,,,,,,,
,,2019,60.06138610839844,,,,,,,
,,2020,60.06138610839844,,,,,,,
,,2021,60.258060455322266,,,,,,,
,,2022,60.29587936401367,,,,,,,
,,2023,60.19780349731445,,,,,,,
,,2024,60.30000305175781,,,,,,,
,,2025,60.29732894897461,,,,,,,
,,2026,60.2302360534668,,,,,,,
,,2027,60.231876373291016,,,,,,,
,,2028,60.280120849609375,,,,,,,
,,2029,60.061378479003906,,,,,,,
,,2030,60.06138610839844,,,,,,,
,,2031,60.163475036621094,,,,,,,
,,2032,60.26659393310547,,,,,,,
,,2033,60.26548767089844,,,,,,,
,,2034,60.262939453125,,,,,,,
,,2035,60.264801025390625,,,,,,,
,,2036,60.231468200683594,,,,,,,
,,2037,60.265872955322266,,,,,,,
,,2038,60.177852630615234,,,,,,,
,,2039,60.232391357421875,,,,,,,
,,2040,60.19780349731445,,,,,,,
,,2041,60.300010681152344,,,,,,,
,,2042,60.296630859375,,,,,,,
,,2043,60.2302360534668,,,,,,,
,,2044,60.231876373291016,,,,,,,
,,2045,60.280120849609375,,,,,,,
,,2046,60.23257827758789,,,,,,,
,,2047,60.231693267822266,,,,,,,
,,2048,60.262516021728516,,,,,,,
,,2049,60.264801025390625,,,,,,,
,,2050,60.231468200683594,,,,,,,
,,2051,60.265872955322266,,,,,,,
,,2052,60.24658203125,,,,,,,
,,2053,60.19780349731445,,,,,,,
,,2054,60.30000305175781,,,,,,,
,,2055,60.296630859375,,,,,,,
,,2056,60.2302360534668,,,,,,,
,,2057,60.231876373291016,,,,,,,
,,2058,60.280120849609375,,,,,,,
,,2059,60.23234939575195,,,,,,,
,,2060,60.26572799682617,,,,,,,
,,2061,60.26295471191406,,,,,,,
,,2062,60.23054504394531,,,,,,,
,,2063,60.26558303833008,,,,,,,
,,2064,60.23175811767578,,,,,,,
,,2065,60.2806510925293,,,,,,,
,,2066,60.23124313354492,,,,,,,
,,2067,60.300537109375,,,,,,,
,,2068,60.29561996459961,,,,,,,
,,2069,60.23147201538086,,,,,,,
,,2070,60.23175811767578,,,,,,,
,,2071,60.24598693847656,,,,,,,
,,2072,60.19832229614258,,,,,,,
,,2073,60.29974365234375,,,,,,,
,,2074,60.26472473144531,,,,,,,
,,2075,60.129520416259766,,,,,,,
,,2076,60.231624603271484,,,,,,,
,,2077,60.14386749267578,,,,,,,
,,2078,60.09535598754883,,,,,,,
,,2079,60.15570068359375,,,,,,,
,25,3327,,60.21269226074219,-7.218550206965782e+23,,,,,
,25,3327,,,,9.123054504394531,-3065452090109.9697,,,
11.253596305847168,26,3349,,,,,,,,
11.847748756408691,26,3399,,,,,,,,
11.810162544250488,26,3449,,,,,,,,
,,2080,44.76639175415039,,,,,,,
,,2081,44.66756057739258,,,,,,,
,,2082,44.5829963684082,,,,,,,
,,2083,44.67765808105469,,,,,,,
,,2084,44.67456817626953,,,,,,,
,,2085,44.61316680908203,,,,,,,
,,2086,44.615108489990234,,,,,,,
,,2087,44.620460510253906,,,,,,,
,,2088,44.45771408081055,,,,,,,
,,2089,44.45771026611328,,,,,,,
,,2090,44.45771026611328,,,,,,,
,,2091,44.45771026611328,,,,,,,
,,2092,44.45771026611328,,,,,,,
,,2093,44.45771026611328,,,,,,,
,,2094,44.45771408081055,,,,,,,
,,2095,44.45771026611328,,,,,,,
,,2096,44.45771026611328,,,,,,,
,,2097,44.45771026611328,,,,,,,
,,2098,44.45771026611328,,,,,,,
,,2099,44.45771026611328,,,,,,,
,,2100,44.45771026611328,,,,,,,
,,2101,44.618011474609375,,,,,,,
,,2102,44.667388916015625,,,,,,,
,,2103,44.58329772949219,,,,,,,
,,2104,44.67744064331055,,,,,,,
,,2105,44.67451095581055,,,,,,,
,,2106,44.613216400146484,,,,,,,
,,2107,44.6151237487793,,,,,,,
,,2108,44.65193176269531,,,,,,,
,,2109,44.45771026611328,,,,,,,
,,2110,44.45771026611328,,,,,,,
,,2111,44.55186462402344,,,,,,,
,,2112,44.646728515625,,,,,,,
,,2113,44.6458625793457,,,,,,,
,,2114,44.642948150634766,,,,,,,
,,2115,44.644859313964844,,,,,,,
,,2116,44.614688873291016,,,,,,,
,,2117,44.64680099487305,,,,,,,
,,2118,44.5572624206543,,,,,,,
,,2119,44.61520767211914,,,,,,,
,,2120,44.58330154418945,,,,,,,
,,2121,44.67743682861328,,,,,,,
,,2122,44.67414474487305,,,,,,,
,,2123,44.613216400146484,,,,,,,
,,2124,44.6151237487793,,,,,,,
,,2125,44.65193176269531,,,,,,,
,,2126,44.615386962890625,,,,,,,
,,2127,44.61444854736328,,,,,,,
,,2128,44.642578125,,,,,,,
,,2129,44.644859313964844,,,,,,,
,,2130,44.614688873291016,,,,,,,
,,2131,44.64680099487305,,,,,,,
,,2132,44.62041473388672,,,,,,,
,,2133,44.58329772949219,,,,,,,
,,2134,44.67744064331055,,,,,,,
,,2135,44.67414855957031,,,,,,,
,,2136,44.613216400146484,,,,,,,
,,2137,44.6151237487793,,,,,,,
,,2138,44.65193176269531,,,,,,,
,,2139,44.615234375,,,,,,,
,,2140,44.6460075378418,,,,,,,
,,2141,44.642967224121094,,,,,,,
,,2142,44.61330032348633,,,,,,,
,,2143,44.64619064331055,,,,,,,
,,2144,44.61530685424805,,,,,,,
,,2145,44.65183639526367,,,,,,,
,,2146,44.614356994628906,,,,,,,
,,2147,44.67792892456055,,,,,,,
,,2148,44.67293167114258,,,,,,,
,,2149,44.614688873291016,,,,,,,
,,2150,44.615116119384766,,,,,,,
,,2151,44.620323181152344,,,,,,,
,,2152,44.583858489990234,,,,,,,
,,2153,44.677215576171875,,,,,,,
,,2154,44.64478302001953,,,,,,,
,,2155,44.52056884765625,,,,,,,
,,2156,44.6151123046875,,,,,,,
,,2157,44.525814056396484,,,,,,,
,,2158,44.48905944824219,,,,,,,
,,2159,44.535648345947266,,,,,,,
,26,3455,,44.5953254699707,-5.39003450775018e+23,,,,,
,26,3455,,,,11.286654472351074,-4007189387131.945,,,
6.803030490875244,27,3499,,,,,,,,
13.659974098205566,27,3549,,,,,,,,
,,2160,83.54487609863281,,,,,,,
,,2161,83.36617279052734,,,,,,,
,,2162,83.25828552246094,,,,,,,
,,2163,83.39082336425781,,,,,,,
,,2164,83.38711547851562,,,,,,,
,,2165,83.29956817626953,,,,,,,
,,2166,83.30317687988281,,,,,,,
,,2167,83.32278442382812,,,,,,,
,,2168,83.08287048339844,,,,,,,
,,2169,83.0828628540039,,,,,,,
,,2170,83.0828628540039,,,,,,,
,,2171,83.0828628540039,,,,,,,
,,2172,83.08287048339844,,,,,,,
,,2173,83.0828628540039,,,,,,,
,,2174,83.0828628540039,,,,,,,
,,2175,83.08287048339844,,,,,,,
,,2176,83.0828628540039,,,,,,,
,,2177,83.08287048339844,,,,,,,
,,2178,83.08287048339844,,,,,,,
,,2179,83.08287048339844,,,,,,,
,,2180,83.08287048339844,,,,,,,
,,2181,83.32431030273438,,,,,,,
,,2182,83.36589813232422,,,,,,,
,,2183,83.25889587402344,,,,,,,
,,2184,83.39034271240234,,,,,,,
,,2185,83.38705444335938,,,,,,,
,,2186,83.29967498779297,,,,,,,
,,2187,83.30322265625,,,,,,,
,,2188,83.3668212890625,,,,,,,
,,2189,83.0828628540039,,,,,,,
,,2190,83.0828628540039,,,,,,,
,,2191,83.21478271484375,,,,,,,
,,2192,83.34778594970703,,,,,,,
,,2193,83.3461685180664,,,,,,,
,,2194,83.3427734375,,,,,,,
,,2195,83.3437271118164,,,,,,,
,,2196,83.30274200439453,,,,,,,
,,2197,83.34734344482422,,,,,,,
,,2198,83.2344970703125,,,,,,,
,,2199,83.30361938476562,,,,,,,
,,2200,83.25889587402344,,,,,,,
,,2201,83.39033508300781,,,,,,,
,,2202,83.38629913330078,,,,,,,
,,2203,83.29967498779297,,,,,,,
,,2204,83.30322265625,,,,,,,
,,2205,83.36682891845703,,,,,,,
,,2206,83.30392456054688,,,,,,,
,,2207,83.30233764648438,,,,,,,
,,2208,83.34220886230469,,,,,,,
,,2209,83.3437271118164,,,,,,,
,,2210,83.30274200439453,,,,,,,
,,2211,83.34734344482422,,,,,,,
,,2212,83.3231430053711,,,,,,,
,,2213,83.25889587402344,,,,,,,
,,2214,83.39034271240234,,,,,,,
,,2215,83.38629913330078,,,,,,,
,,2216,83.29967498779297,,,,,,,
,,2217,83.30322265625,,,,,,,
,,2218,83.36682891845703,,,,,,,
,,2219,83.30365753173828,,,,,,,
,,2220,83.34638977050781,,,,,,,
,,2221,83.34280395507812,,,,,,,
,,2222,83.29951477050781,,,,,,,
,,2223,83.34683227539062,,,,,,,
,,2224,83.30325317382812,,,,,,,
,,2225,83.3671646118164,,,,,,,
,,2226,83.30197143554688,,,,,,,
,,2227,83.39104461669922,,,,,,,
,,2228,83.38379669189453,,,,,,,
,,2229,83.302734375,,,,,,,
,,2230,83.30313110351562,,,,,,,
,,2231,83.3226547241211,,,,,,,
,,2232,83.25971221923828,,,,,,,
,,2233,83.3899154663086,,,,,,,
,,2234,83.34364318847656,,,,,,,
,,2235,83.17092895507812,,,,,,,
,,2236,83.30307006835938,,,,,,,
,,2237,83.19050598144531,,,,,,,
,,2238,83.12679290771484,,,,,,,
,,2239,83.20598602294922,,,,,,,
,27,3583,,83.2773208618164,-9.975786379746097e+23,,,,,
,27,3583,,,,10.890393257141113,-4804457774223.953,,,
12.511131286621094,28,3599,,,,,,,,
7.972224712371826,28,3649,,,,,,,,
10.098604202270508,28,3699,,,,,,,,
,,2240,50.77611541748047,,,,,,,
,,2241,50.6014518737793,,,,,,,
,,2242,50.579444885253906,,,,,,,
,,2243,50.615943908691406,,,,,,,
,,2244,50.61405563354492,,,,,,,
,,2245,50.589351654052734,,,,,,,
,,2246,50.59146499633789,,,,,,,
,,2247,50.614166259765625,,,,,,,
,,2248,50.53178405761719,,,,,,,
,,2249,50.53178405761719,,,,,,,
,,2250,50.53178405761719,,,,,,,
,,2251,50.53178405761719,,,,,,,
,,2252,50.53178405761719,,,,,,,
,,2253,50.53178405761719,,,,,,,
,,2254,50.53178405761719,,,,,,,
,,2255,50.53178405761719,,,,,,,
,,2256,50.53178405761719,,,,,,,
,,2257,50.53178405761719,,,,,,,
,,2258,50.53178405761719,,,,,,,
,,2259,50.53178405761719,,,,,,,
,,2260,50.53178405761719,,,,,,,
,,2261,50.664405822753906,,,,,,,
,,2262,50.60118865966797,,,,,,,
,,2263,50.580013275146484,,,,,,,
,,2264,50.61547088623047,,,,,,,
,,2265,50.614044189453125,,,,,,,
,,2266,50.58955383300781,,,,,,,
,,2267,50.591529846191406,,,,,,,
,,2268,50.62605667114258,,,,,,,
,,2269,50.53178405761719,,,,,,,
,,2270,50.53178405761719,,,,,,,
,,2271,50.567726135253906,,,,,,,
,,2272,50.60466384887695,,,,,,,
,,2273,50.60300064086914,,,,,,,
,,2274,50.601585388183594,,,,,,,
,,2275,50.60171890258789,,,,,,,
,,2276,50.59147644042969,,,,,,,
,,2277,50.603424072265625,,,,,,,
,,2278,50.590145111083984,,,,,,,
,,2279,50.592529296875,,,,,,,
,,2280,50.580013275146484,,,,,,,
,,2281,50.61547088623047,,,,,,,
,,2282,50.61305236816406,,,,,,,
,,2283,50.58955383300781,,,,,,,
,,2284,50.591529846191406,,,,,,,
,,2285,50.62605667114258,,,,,,,
,,2286,50.59286117553711,,,,,,,
,,2287,50.59150695800781,,,,,,,
,,2288,50.60112762451172,,,,,,,
,,2289,50.60171890258789,,,,,,,
,,2290,50.59147644042969,,,,,,,
,,2291,50.60342025756836,,,,,,,
,,2292,50.61494445800781,,,,,,,
,,2293,50.580013275146484,,,,,,,
,,2294,50.61547088623047,,,,,,,
,,2295,50.61304473876953,,,,,,,
,,2296,50.589561462402344,,,,,,,
,,2297,50.591529846191406,,,,,,,
,,2298,50.62606430053711,,,,,,,
,,2299,50.592586517333984,,,,,,,
,,2300,50.60321044921875,,,,,,,
,,2301,50.60163879394531,,,,,,,
,,2302,50.58955383300781,,,,,,,
,,2303,50.60344314575195,,,,,,,
,,2304,50.591453552246094,,,,,,,
,,2305,50.626953125,,,,,,,
,,2306,50.590843200683594,,,,,,,
