train_loss_step,train_acc_step,epoch,step,val_loss_step,val_acc_step,val_loss_epoch,val_acc_epoch,train_loss_epoch,train_acc_epoch,test_loss_step,test_acc_step,test_loss_epoch,test_acc_epoch
,,,1295,0.2051352709531784,0.0,,,,,,,,
,,,1296,0.5343683362007141,0.0,,,,,,,,
,,,1297,0.2809408903121948,0.0,,,,,,,,
,,,1298,0.22907516360282898,0.0,,,,,,,,
,,,1299,0.22022171318531036,0.0,,,,,,,,
,,,1300,0.199441060423851,0.0,,,,,,,,
,,,1301,0.2542726695537567,0.0,,,,,,,,
,,,1302,0.4404953420162201,0.0,,,,,,,,
,,,1303,0.26915308833122253,0.0,,,,,,,,
,,,1304,0.19225725531578064,0.0,,,,,,,,
,,,1305,0.1993132382631302,0.0,,,,,,,,
,,,1306,0.12961725890636444,0.0,,,,,,,,
,,,1307,0.15097478032112122,0.0,,,,,,,,
,,,1308,0.14447765052318573,0.0,,,,,,,,
,,16,2158,,,0.2798042595386505,0.0,,,,,,
,,16,2158,,,,,0.21180348098278046,0.4198019801980198,,,,
0.14236874878406525,0.625,17,2199,,,,,,,,,,
0.18995480239391327,0.375,17,2249,,,,,,,,,,
,,,1309,1.266155481338501,0.0,,,,,,,,
,,,1310,0.600075900554657,0.0,,,,,,,,
,,,1311,0.33321377635002136,0.0,,,,,,,,
,,,1312,0.4112890064716339,0.0,,,,,,,,
,,,1313,0.29775580763816833,0.0,,,,,,,,
,,,1314,0.2390013039112091,0.0,,,,,,,,
,,,1315,0.22690138220787048,0.0,,,,,,,,
,,,1316,0.13876521587371826,0.0,,,,,,,,
,,,1317,0.11815118044614792,0.0,,,,,,,,
,,,1318,0.11815118044614792,0.0,,,,,,,,
,,,1319,0.11815118789672852,0.0,,,,,,,,
,,,1320,0.11815118044614792,0.0,,,,,,,,
,,,1321,0.11815118044614792,0.0,,,,,,,,
,,,1322,0.11815118789672852,0.0,,,,,,,,
,,,1323,0.11815118044614792,0.0,,,,,,,,
,,,1324,0.11815118044614792,0.0,,,,,,,,
,,,1325,0.11815118044614792,0.0,,,,,,,,
,,,1326,0.11815118044614792,0.0,,,,,,,,
,,,1327,0.11815118044614792,0.0,,,,,,,,
,,,1328,0.11815118044614792,0.0,,,,,,,,
,,,1329,0.2867102324962616,0.0,,,,,,,,
,,,1330,0.8331661224365234,0.0,,,,,,,,
,,,1331,0.25694090127944946,0.0,,,,,,,,
,,,1332,0.5121434330940247,0.0,,,,,,,,
,,,1333,0.280703604221344,0.0,,,,,,,,
,,,1334,0.2257150113582611,0.0,,,,,,,,
,,,1335,0.24237264692783356,0.0,,,,,,,,
,,,1336,0.20356233417987823,0.0,,,,,,,,
,,,1337,0.1188616156578064,0.0,,,,,,,,
,,,1338,0.11815118789672852,0.0,,,,,,,,
,,,1339,0.7748613953590393,0.0,,,,,,,,
,,,1340,0.20439016819000244,0.0,,,,,,,,
,,,1341,0.5444180965423584,0.0,,,,,,,,
,,,1342,0.2813562750816345,0.0,,,,,,,,
,,,1343,0.22784090042114258,0.0,,,,,,,,
,,,1344,0.21723072230815887,0.0,,,,,,,,
,,,1345,0.19850623607635498,0.0,,,,,,,,
,,,1346,0.4784715473651886,0.0,,,,,,,,
,,,1347,0.20439016819000244,0.0,,,,,,,,
,,,1348,0.5444180965423584,0.0,,,,,,,,
,,,1349,0.2813562750816345,0.0,,,,,,,,
,,,1350,0.22784091532230377,0.0,,,,,,,,
,,,1351,0.21723072230815887,0.0,,,,,,,,
,,,1352,0.1985062062740326,0.0,,,,,,,,
,,,1353,0.3776242733001709,0.0,,,,,,,,
,,,1354,0.43646278977394104,0.0,,,,,,,,
,,,1355,0.3306451737880707,0.0,,,,,,,,
,,,1356,0.23267166316509247,0.0,,,,,,,,
,,,1357,0.26529985666275024,0.0,,,,,,,,
,,,1358,0.20356233417987823,0.0,,,,,,,,
,,,1359,0.3424372375011444,0.0,,,,,,,,
,,,1360,0.4255877733230591,0.0,,,,,,,,
,,,1361,0.3297604024410248,0.0,,,,,,,,
,,,1362,0.26338475942611694,0.0,,,,,,,,
,,,1363,0.2390013188123703,0.0,,,,,,,,
,,,1364,0.24115008115768433,0.0,,,,,,,,
,,,1365,0.19973832368850708,0.0,,,,,,,,
,,,1366,0.33321377635002136,0.0,,,,,,,,
,,,1367,0.4112890064716339,0.0,,,,,,,,
,,,1368,0.30190062522888184,0.0,,,,,,,,
,,,1369,0.2390013188123703,0.0,,,,,,,,
,,,1370,0.22690142691135406,0.0,,,,,,,,
,,,1371,0.19131594896316528,0.0,,,,,,,,
,,,1372,0.20439016819000244,0.0,,,,,,,,
,,,1373,0.5444180965423584,0.0,,,,,,,,
,,,1374,0.2813562750816345,0.0,,,,,,,,
,,,1375,0.22784090042114258,0.0,,,,,,,,
,,,1376,0.21723073720932007,0.0,,,,,,,,
,,,1377,0.1985062062740326,0.0,,,,,,,,
,,,1378,0.25694090127944946,0.0,,,,,,,,
,,,1379,0.44441962242126465,0.0,,,,,,,,
,,,1380,0.27186402678489685,0.0,,,,,,,,
,,,1381,0.18967390060424805,0.0,,,,,,,,
,,,1382,0.19342045485973358,0.0,,,,,,,,
,,,1383,0.12542754411697388,0.0,,,,,,,,
,,,1384,0.14803503453731537,0.0,,,,,,,,
,,,1385,0.14135389029979706,0.0,,,,,,,,
,,17,2285,,,0.28111615777015686,0.0,,,,,,
,,17,2285,,,,,0.21079672873020172,0.47326732673267324,,,,
0.28884848952293396,0.125,18,2299,,,,,,,,,,
0.26818543672561646,0.375,18,2349,,,,,,,,,,
0.20396065711975098,0.5,18,2399,,,,,,,,,,
,,,1386,1.3565611839294434,0.0,,,,,,,,
,,,1387,0.6820734739303589,0.0,,,,,,,,
,,,1388,0.35973212122917175,0.0,,,,,,,,
,,,1389,0.47177278995513916,0.0,,,,,,,,
,,,1390,0.3154744803905487,0.0,,,,,,,,
,,,1391,0.24711693823337555,0.0,,,,,,,,
,,,1392,0.21616427600383759,0.0,,,,,,,,
,,,1393,0.10624150186777115,0.0,,,,,,,,
,,,1394,0.08054429292678833,0.0,,,,,,,,
,,,1395,0.08054429292678833,0.0,,,,,,,,
,,,1396,0.08054429292678833,0.0,,,,,,,,
,,,1397,0.08054429292678833,0.0,,,,,,,,
,,,1398,0.08054429292678833,0.0,,,,,,,,
,,,1399,0.08054429292678833,0.0,,,,,,,,
,,,1400,0.08054429292678833,0.0,,,,,,,,
,,,1401,0.08054429292678833,0.0,,,,,,,,
,,,1402,0.08054429292678833,0.0,,,,,,,,
,,,1403,0.08054429292678833,0.0,,,,,,,,
,,,1404,0.08054429292678833,0.0,,,,,,,,
,,,1405,0.08054429292678833,0.0,,,,,,,,
,,,1406,0.26533374190330505,0.0,,,,,,,,
,,,1407,0.9605208039283752,0.0,,,,,,,,
,,,1408,0.25737082958221436,0.0,,,,,,,,
,,,1409,0.5925804376602173,0.0,,,,,,,,
,,,1410,0.2980114817619324,0.0,,,,,,,,
,,,1411,0.23006834089756012,0.0,,,,,,,,
,,,1412,0.24849408864974976,0.0,,,,,,,,
,,,1413,0.18431739509105682,0.0,,,,,,,,
,,,1414,0.08130373805761337,0.0,,,,,,,,
,,,1415,0.08054429292678833,0.0,,,,,,,,
,,,1416,0.8648973703384399,0.0,,,,,,,,
,,,1417,0.19101499021053314,0.0,,,,,,,,
,,,1418,0.6424290537834167,0.0,,,,,,,,
,,,1419,0.2919701933860779,0.0,,,,,,,,
,,,1420,0.23664940893650055,0.0,,,,,,,,
,,,1421,0.21244536340236664,0.0,,,,,,,,
,,,1422,0.17773891985416412,0.0,,,,,,,,
,,,1423,0.5300332307815552,0.0,,,,,,,,
,,,1424,0.19101497530937195,0.0,,,,,,,,
,,,1425,0.6424291133880615,0.0,,,,,,,,
,,,1426,0.2919701635837555,0.0,,,,,,,,
,,,1427,0.23664940893650055,0.0,,,,,,,,
,,,1428,0.21244536340236664,0.0,,,,,,,,
,,,1429,0.17773891985416412,0.0,,,,,,,,
,,,1430,0.40387871861457825,0.0,,,,,,,,
,,,1431,0.4937305152416229,0.0,,,,,,,,
,,,1432,0.36702969670295715,0.0,,,,,,,,
,,,1433,0.23560912907123566,0.0,,,,,,,,
,,,1434,0.27978670597076416,0.0,,,,,,,,
,,,1435,0.1843174248933792,0.0,,,,,,,,
,,,1436,0.35874101519584656,0.0,,,,,,,,
,,,1437,0.4745124876499176,0.0,,,,,,,,
,,,1438,0.3708808124065399,0.0,,,,,,,,
,,,1439,0.2727583646774292,0.0,,,,,,,,
,,,1440,0.24711693823337555,0.0,,,,,,,,
,,,1441,0.23401980102062225,0.0,,,,,,,,
,,,1442,0.18348592519760132,0.0,,,,,,,,
,,,1443,0.359732061624527,0.0,,,,,,,,
,,,1444,0.4717727303504944,0.0,,,,,,,,
,,,1445,0.32247623801231384,0.0,,,,,,,,
,,,1446,0.24711693823337555,0.0,,,,,,,,
,,,1447,0.21616427600383759,0.0,,,,,,,,
,,,1448,0.17259734869003296,0.0,,,,,,,,
,,,1449,0.19101499021053314,0.0,,,,,,,,
,,,1450,0.6424291133880615,0.0,,,,,,,,
,,,1451,0.2919701933860779,0.0,,,,,,,,
,,,1452,0.23664936423301697,0.0,,,,,,,,
,,,1453,0.21244536340236664,0.0,,,,,,,,
,,,1454,0.17773891985416412,0.0,,,,,,,,
,,,1455,0.25737085938453674,0.0,,,,,,,,
,,,1456,0.5046572685241699,0.0,,,,,,,,
,,,1457,0.2903243601322174,0.0,,,,,,,,
,,,1458,0.18136727809906006,0.0,,,,,,,,
,,,1459,0.17813976109027863,0.0,,,,,,,,
,,,1460,0.08942069113254547,0.0,,,,,,,,
,,,1461,0.11737772077322006,0.0,,,,,,,,
,,,1462,0.10940621793270111,0.0,,,,,,,,
,,18,2412,,,0.28825560212135315,0.0,,,,,,
,,18,2412,,,,,0.2103024572134018,0.36237623762376237,,,,
0.20925793051719666,0.375,19,2449,,,,,,,,,,
0.1818356066942215,0.375,19,2499,,,,,,,,,,
,,,1463,1.1752985715866089,0.0,,,,,,,,
,,,1464,0.5416407585144043,0.0,,,,,,,,
,,,1465,0.3224048316478729,0.0,,,,,,,,
,,,1466,0.3751223385334015,0.0,,,,,,,,
,,,1467,0.2843279242515564,0.0,,,,,,,,
,,,1468,0.2367621213197708,0.0,,,,,,,,
,,,1469,0.2346198856830597,0.0,,,,,,,,
,,,1470,0.16151952743530273,0.0,,,,,,,,
,,,1471,0.1469169706106186,0.0,,,,,,,,
,,,1472,0.1469169706106186,0.0,,,,,,,,
,,,1473,0.1469169557094574,0.0,,,,,,,,
,,,1474,0.1469169557094574,0.0,,,,,,,,
,,,1475,0.1469169706106186,0.0,,,,,,,,
,,,1476,0.1469169706106186,0.0,,,,,,,,
,,,1477,0.1469169706106186,0.0,,,,,,,,
,,,1478,0.1469169557094574,0.0,,,,,,,,
,,,1479,0.1469169706106186,0.0,,,,,,,,
,,,1480,0.1469169557094574,0.0,,,,,,,,
,,,1481,0.1469169706106186,0.0,,,,,,,,
,,,1482,0.1469169706106186,0.0,,,,,,,,
,,,1483,0.29828712344169617,0.0,,,,,,,,
,,,1484,0.7393312454223633,0.0,,,,,,,,
,,,1485,0.2541302740573883,0.0,,,,,,,,
,,,1486,0.47190871834754944,0.0,,,,,,,,
,,,1487,0.2702966630458832,0.0,,,,,,,,
,,,1488,0.22408558428287506,0.0,,,,,,,,
,,,1489,0.24085074663162231,0.0,,,,,,,,
,,,1490,0.21575188636779785,0.0,,,,,,,,
,,,1491,0.147163987159729,0.0,,,,,,,,
,,,1492,0.1469169706106186,0.0,,,,,,,,
,,,1493,0.7011975049972534,0.0,,,,,,,,
,,,1494,0.20938058197498322,0.0,,,,,,,,
,,,1495,0.49460962414741516,0.0,,,,,,,,
,,,1496,0.27145567536354065,0.0,,,,,,,,
,,,1497,0.2249770313501358,0.0,,,,,,,,
,,,1498,0.22171401977539062,0.0,,,,,,,,
,,,1499,0.21195416152477264,0.0,,,,,,,,
,,,1500,0.4434047341346741,0.0,,,,,,,,
,,,1501,0.20938058197498322,0.0,,,,,,,,
,,,1502,0.49460968375205994,0.0,,,,,,,,
,,,1503,0.27145567536354065,0.0,,,,,,,,
,,,1504,0.2249770313501358,0.0,,,,,,,,
,,,1505,0.22171400487422943,0.0,,,,,,,,
,,,1506,0.21195416152477264,0.0,,,,,,,,
,,,1507,0.3559739887714386,0.0,,,,,,,,
,,,1508,0.40740248560905457,0.0,,,,,,,,
,,,1509,0.31230470538139343,0.0,,,,,,,,
,,,1510,0.23107224702835083,0.0,,,,,,,,
,,,1511,0.25793221592903137,0.0,,,,,,,,
,,,1512,0.21575190126895905,0.0,,,,,,,,
,,,1513,0.3309918940067291,0.0,,,,,,,,
,,,1514,0.3960014581680298,0.0,,,,,,,,
,,,1515,0.31259939074516296,0.0,,,,,,,,
,,,1516,0.25535428524017334,0.0,,,,,,,,
,,,1517,0.2367621213197708,0.0,,,,,,,,
,,,1518,0.24492010474205017,0.0,,,,,,,,
,,,1519,0.2137335240840912,0.0,,,,,,,,
,,,1520,0.32240480184555054,0.0,,,,,,,,
,,,1521,0.3751223683357239,0.0,,,,,,,,
,,,1522,0.2858979105949402,0.0,,,,,,,,
,,,1523,0.2367621213197708,0.0,,,,,,,,
,,,1524,0.23461991548538208,0.0,,,,,,,,
,,,1525,0.20626920461654663,0.0,,,,,,,,
,,,1526,0.20938058197498322,0.0,,,,,,,,
,,,1527,0.49460962414741516,0.0,,,,,,,,
,,,1528,0.27145567536354065,0.0,,,,,,,,
,,,1529,0.2249770313501358,0.0,,,,,,,,
,,,1530,0.22171400487422943,0.0,,,,,,,,
,,,1531,0.21195414662361145,0.0,,,,,,,,
,,,1532,0.2541302442550659,0.0,,,,,,,,
,,,1533,0.41214439272880554,0.0,,,,,,,,
,,,1534,0.25982216000556946,0.0,,,,,,,,
,,,1535,0.19876734912395477,0.0,,,,,,,,
,,,1536,0.20362035930156708,0.0,,,,,,,,
,,,1537,0.15196098387241364,0.0,,,,,,,,
,,,1538,0.17098510265350342,0.0,,,,,,,,
,,,1539,0.16458742320537567,0.0,,,,,,,,
,,19,2539,,,0.2778985798358917,0.0,,,,,,
,,19,2539,,,,,0.21095001697540283,0.4752475247524752,,,,
0.14536689221858978,0.125,20,2549,,,,,,,,,,
0.29448816180229187,0.25,20,2599,,,,,,,,,,
0.18765635788440704,0.375,20,2649,,,,,,,,,,
,,,1540,1.1904094219207764,0.0,,,,,,,,
,,,1541,0.576130747795105,0.0,,,,,,,,
,,,1542,0.32539233565330505,0.0,,,,,,,,
,,,1543,0.40116631984710693,0.0,,,,,,,,
,,,1544,0.28652721643447876,0.0,,,,,,,,
,,,1545,0.2307787984609604,0.0,,,,,,,,
,,,1546,0.22043491899967194,0.0,,,,,,,,
,,,1547,0.1394120752811432,0.0,,,,,,,,
,,,1548,0.1234404668211937,0.0,,,,,,,,
,,,1549,0.1234404668211937,0.0,,,,,,,,
,,,1550,0.1234404668211937,0.0,,,,,,,,
,,,1551,0.1234404668211937,0.0,,,,,,,,
,,,1552,0.1234404668211937,0.0,,,,,,,,
,,,1553,0.1234404668211937,0.0,,,,,,,,
,,,1554,0.1234404668211937,0.0,,,,,,,,
,,,1555,0.1234404668211937,0.0,,,,,,,,
,,,1556,0.1234404668211937,0.0,,,,,,,,
,,,1557,0.1234404668211937,0.0,,,,,,,,
,,,1558,0.1234404668211937,0.0,,,,,,,,
,,,1559,0.1234404668211937,0.0,,,,,,,,
,,,1560,0.27872714400291443,0.0,,,,,,,,
,,,1561,0.8010415434837341,0.0,,,,,,,,
,,,1562,0.2459172159433365,0.0,,,,,,,,
,,,1563,0.5039399266242981,0.0,,,,,,,,
,,,1564,0.2721291482448578,0.0,,,,,,,,
,,,1565,0.2189595103263855,0.0,,,,,,,,
,,,1566,0.2341129332780838,0.0,,,,,,,,
,,,1567,0.19717314839363098,0.0,,,,,,,,
,,,1568,0.12374478578567505,0.0,,,,,,,,
,,,1569,0.1234404668211937,0.0,,,,,,,,
,,,1570,0.7419960498809814,0.0,,,,,,,,
,,,1571,0.19718213379383087,0.0,,,,,,,,
,,,1572,0.535805881023407,0.0,,,,,,,,
,,,1573,0.26959162950515747,0.0,,,,,,,,
,,,1574,0.22094213962554932,0.0,,,,,,,,
,,,1575,0.21113716065883636,0.0,,,,,,,,
,,,1576,0.19300618767738342,0.0,,,,,,,,
,,,1577,0.46258479356765747,0.0,,,,,,,,
,,,1578,0.19718210399150848,0.0,,,,,,,,
,,,1579,0.535805881023407,0.0,,,,,,,,
,,,1580,0.26959162950515747,0.0,,,,,,,,
,,,1581,0.22094213962554932,0.0,,,,,,,,
,,,1582,0.21113719046115875,0.0,,,,,,,,
,,,1583,0.19300618767738342,0.0,,,,,,,,
,,,1584,0.3597736358642578,0.0,,,,,,,,
,,,1585,0.43074214458465576,0.0,,,,,,,,
,,,1586,0.32153961062431335,0.0,,,,,,,,
,,,1587,0.22567877173423767,0.0,,,,,,,,
,,,1588,0.25504499673843384,0.0,,,,,,,,
,,,1589,0.19717314839363098,0.0,,,,,,,,
,,,1590,0.32988113164901733,0.0,,,,,,,,
,,,1591,0.41462352871894836,0.0,,,,,,,,
,,,1592,0.32460853457450867,0.0,,,,,,,,
,,,1593,0.25426238775253296,0.0,,,,,,,,
,,,1594,0.2307787984609604,0.0,,,,,,,,
,,,1595,0.23184102773666382,0.0,,,,,,,,
,,,1596,0.19683043658733368,0.0,,,,,,,,
,,,1597,0.32539233565330505,0.0,,,,,,,,
,,,1598,0.40116631984710693,0.0,,,,,,,,
,,,1599,0.2903912365436554,0.0,,,,,,,,
,,,1600,0.2307787984609604,0.0,,,,,,,,
,,,1601,0.22043491899967194,0.0,,,,,,,,
,,,1602,0.1881471872329712,0.0,,,,,,,,
,,,1603,0.19718213379383087,0.0,,,,,,,,
,,,1604,0.535805881023407,0.0,,,,,,,,
,,,1605,0.26959162950515747,0.0,,,,,,,,
,,,1606,0.22094213962554932,0.0,,,,,,,,
,,,1607,0.21113716065883636,0.0,,,,,,,,
,,,1608,0.19300620257854462,0.0,,,,,,,,
,,,1609,0.2459172159433365,0.0,,,,,,,,
,,,1610,0.4379976987838745,0.0,,,,,,,,
,,,1611,0.26211243867874146,0.0,,,,,,,,
,,,1612,0.1871369332075119,0.0,,,,,,,,
,,,1613,0.1892799586057663,0.0,,,,,,,,
,,,1614,0.12888962030410767,0.0,,,,,,,,
,,,1615,0.1510917842388153,0.0,,,,,,,,
,,,1616,0.1445254683494568,0.0,,,,,,,,
,,20,2666,,,0.27421215176582336,0.0,,,,,,
,,20,2666,,,,,0.21139197051525116,0.41386138613861384,,,,
0.17853780090808868,0.625,21,2699,,,,,,,,,,
0.19956070184707642,0.375,21,2749,,,,,,,,,,
,,,1617,1.197165846824646,0.0,,,,,,,,
,,,1618,0.5832491517066956,0.0,,,,,,,,
,,,1619,0.31936517357826233,0.0,,,,,,,,
,,,1620,0.4102611243724823,0.0,,,,,,,,
,,,1621,0.2846648097038269,0.0,,,,,,,,
,,,1622,0.22144068777561188,0.0,,,,,,,,
,,,1623,0.2071310579776764,0.0,,,,,,,,
,,,1624,0.12168902903795242,0.0,,,,,,,,
,,,1625,0.10505933314561844,0.0,,,,,,,,
,,,1626,0.10505931824445724,0.0,,,,,,,,
,,,1627,0.10505933314561844,0.0,,,,,,,,
,,,1628,0.10505933314561844,0.0,,,,,,,,
,,,1629,0.10505933314561844,0.0,,,,,,,,
,,,1630,0.10505931824445724,0.0,,,,,,,,
,,,1631,0.10505933314561844,0.0,,,,,,,,
,,,1632,0.10505933314561844,0.0,,,,,,,,
,,,1633,0.10505933314561844,0.0,,,,,,,,
,,,1634,0.10505933314561844,0.0,,,,,,,,
,,,1635,0.10505933314561844,0.0,,,,,,,,
,,,1636,0.10505933314561844,0.0,,,,,,,,
,,,1637,0.2608645260334015,0.0,,,,,,,,
,,,1638,0.823131263256073,0.0,,,,,,,,
,,,1639,0.23376630246639252,0.0,,,,,,,,
,,,1640,0.5129055380821228,0.0,,,,,,,,
,,,1641,0.2697508931159973,0.0,,,,,,,,
,,,1642,0.21327151358127594,0.0,,,,,,,,
,,,1643,0.22457793354988098,0.0,,,,,,,,
,,,1644,0.18215909600257874,0.0,,,,,,,,
,,,1645,0.10538318753242493,0.0,,,,,,,,
,,,1646,0.10505933314561844,0.0,,,,,,,,
,,,1647,0.7479326128959656,0.0,,,,,,,,
,,,1648,0.18276412785053253,0.0,,,,,,,,
,,,1649,0.5496998429298401,0.0,,,,,,,,
,,,1650,0.2663082480430603,0.0,,,,,,,,
,,,1651,0.21433551609516144,0.0,,,,,,,,
,,,1652,0.19926351308822632,0.0,,,,,,,,
,,,1653,0.1777704954147339,0.0,,,,,,,,
,,,1654,0.46237504482269287,0.0,,,,,,,,
,,,1655,0.18276412785053253,0.0,,,,,,,,
,,,1656,0.5496997833251953,0.0,,,,,,,,
,,,1657,0.2663082480430603,0.0,,,,,,,,
,,,1658,0.21433553099632263,0.0,,,,,,,,
,,,1659,0.19926351308822632,0.0,,,,,,,,
,,,1660,0.1777704954147339,0.0,,,,,,,,
,,,1661,0.35371077060699463,0.0,,,,,,,,
,,,1662,0.43459194898605347,0.0,,,,,,,,
,,,1663,0.32397666573524475,0.0,,,,,,,,
,,,1664,0.2198152393102646,0.0,,,,,,,,
,,,1665,0.24651075899600983,0.0,,,,,,,,
,,,1666,0.18215911090373993,0.0,,,,,,,,
,,,1667,0.32192954421043396,0.0,,,,,,,,
,,,1668,0.4155532121658325,0.0,,,,,,,,
,,,1669,0.32981014251708984,0.0,,,,,,,,
,,,1670,0.24891792237758636,0.0,,,,,,,,
,,,1671,0.22144068777561188,0.0,,,,,,,,
,,,1672,0.21893762052059174,0.0,,,,,,,,
,,,1673,0.1820857971906662,0.0,,,,,,,,
,,,1674,0.31936517357826233,0.0,,,,,,,,
,,,1675,0.4102611243724823,0.0,,,,,,,,
,,,1676,0.2890535295009613,0.0,,,,,,,,
,,,1677,0.22144068777561188,0.0,,,,,,,,
,,,1678,0.2071310579776764,0.0,,,,,,,,
,,,1679,0.1726912260055542,0.0,,,,,,,,
,,,1680,0.18276412785053253,0.0,,,,,,,,
,,,1681,0.5496997833251953,0.0,,,,,,,,
,,,1682,0.2663082480430603,0.0,,,,,,,,
,,,1683,0.21433551609516144,0.0,,,,,,,,
,,,1684,0.19926351308822632,0.0,,,,,,,,
,,,1685,0.1777704954147339,0.0,,,,,,,,
,,,1686,0.23376628756523132,0.0,,,,,,,,
,,,1687,0.44250693917274475,0.0,,,,,,,,
,,,1688,0.2615783214569092,0.0,,,,,,,,
,,,1689,0.17739237844944,0.0,,,,,,,,
,,,1690,0.17376646399497986,0.0,,,,,,,,
,,,1691,0.11083187907934189,0.0,,,,,,,,
,,,1692,0.13353592157363892,0.0,,,,,,,,
,,,1693,0.12657426297664642,0.0,,,,,,,,
,,21,2793,,,0.2661897838115692,0.0,,,,,,
,,21,2793,,,,,0.21007761359214783,0.3821782178217822,,,,
0.19400529563426971,0.125,22,2799,,,,,,,,,,
0.17328858375549316,0.625,22,2849,,,,,,,,,,
0.1496758759021759,0.5,22,2899,,,,,,,,,,
,,,1694,1.1290584802627563,0.0,,,,,,,,
,,,1695,0.5650607943534851,0.0,,,,,,,,
,,,1696,0.3142669200897217,0.0,,,,,,,,
,,,1697,0.4040459096431732,0.0,,,,,,,,
,,,1698,0.2879427373409271,0.0,,,,,,,,
,,,1699,0.22405453026294708,0.0,,,,,,,,
,,,1700,0.20614968240261078,0.0,,,,,,,,
,,,1701,0.12348541617393494,0.0,,,,,,,,
,,,1702,0.10331008583307266,0.0,,,,,,,,
,,,1703,0.10331008583307266,0.0,,,,,,,,
,,,1704,0.10331008583307266,0.0,,,,,,,,
,,,1705,0.10331008583307266,0.0,,,,,,,,
,,,1706,0.10331008583307266,0.0,,,,,,,,
,,,1707,0.10331008583307266,0.0,,,,,,,,
,,,1708,0.10331008583307266,0.0,,,,,,,,
,,,1709,0.10331008583307266,0.0,,,,,,,,
,,,1710,0.10331008583307266,0.0,,,,,,,,
,,,1711,0.10331008583307266,0.0,,,,,,,,
,,,1712,0.10331008583307266,0.0,,,,,,,,
,,,1713,0.10331010073423386,0.0,,,,,,,,
,,,1714,0.25099700689315796,0.0,,,,,,,,
,,,1715,0.7898097634315491,0.0,,,,,,,,
,,,1716,0.23324473202228546,0.0,,,,,,,,
,,,1717,0.49917468428611755,0.0,,,,,,,,
,,,1718,0.269722580909729,0.0,,,,,,,,
,,,1719,0.21934553980827332,0.0,,,,,,,,
,,,1720,0.22535879909992218,0.0,,,,,,,,
,,,1721,0.1835915893316269,0.0,,,,,,,,
,,,1722,0.10398678481578827,0.0,,,,,,,,
,,,1723,0.10331008583307266,0.0,,,,,,,,
,,,1724,0.7160413861274719,0.0,,,,,,,,
,,,1725,0.1840757578611374,0.0,,,,,,,,
,,,1726,0.5363661050796509,0.0,,,,,,,,
,,,1727,0.26705190539360046,0.0,,,,,,,,
,,,1728,0.22061589360237122,0.0,,,,,,,,
,,,1729,0.19991262257099152,0.0,,,,,,,,
,,,1730,0.17835721373558044,0.0,,,,,,,,
,,,1731,0.4478849768638611,0.0,,,,,,,,
,,,1732,0.1840757578611374,0.0,,,,,,,,
,,,1733,0.5363661050796509,0.0,,,,,,,,
,,,1734,0.26705190539360046,0.0,,,,,,,,
,,,1735,0.22061589360237122,0.0,,,,,,,,
,,,1736,0.19991262257099152,0.0,,,,,,,,
,,,1737,0.17835721373558044,0.0,,,,,,,,
,,,1738,0.3478180766105652,0.0,,,,,,,,
,,,1739,0.4238095283508301,0.0,,,,,,,,
,,,1740,0.3208867013454437,0.0,,,,,,,,
,,,1741,0.22454120218753815,0.0,,,,,,,,
,,,1742,0.24879807233810425,0.0,,,,,,,,
,,,1743,0.1835915893316269,0.0,,,,,,,,
,,,1744,0.31558144092559814,0.0,,,,,,,,
,,,1745,0.4066009521484375,0.0,,,,,,,,
,,,1746,0.3243492841720581,0.0,,,,,,,,
,,,1747,0.25388726592063904,0.0,,,,,,,,
,,,1748,0.22405453026294708,0.0,,,,,,,,
,,,1749,0.22010715305805206,0.0,,,,,,,,
,,,1750,0.18069736659526825,0.0,,,,,,,,
,,,1751,0.3142669200897217,0.0,,,,,,,,
,,,1752,0.404045969247818,0.0,,,,,,,,
,,,1753,0.29237663745880127,0.0,,,,,,,,
,,,1754,0.22405453026294708,0.0,,,,,,,,
,,,1755,0.20614968240261078,0.0,,,,,,,,
,,,1756,0.172654390335083,0.0,,,,,,,,
,,,1757,0.1840757578611374,0.0,,,,,,,,
,,,1758,0.5363661050796509,0.0,,,,,,,,
,,,1759,0.26705190539360046,0.0,,,,,,,,
,,,1760,0.22061589360237122,0.0,,,,,,,,
,,,1761,0.19991262257099152,0.0,,,,,,,,
,,,1762,0.17835721373558044,0.0,,,,,,,,
,,,1763,0.23324471712112427,0.0,,,,,,,,
,,,1764,0.43188774585723877,0.0,,,,,,,,
,,,1765,0.26363494992256165,0.0,,,,,,,,
,,,1766,0.1799284815788269,0.0,,,,,,,,
,,,1767,0.17571233212947845,0.0,,,,,,,,
,,,1768,0.11031465977430344,0.0,,,,,,,,
,,,1769,0.13194501399993896,0.0,,,,,,,,
,,,1770,0.12493093311786652,0.0,,,,,,,,
,,22,2920,,,0.26279565691947937,0.0,,,,,,
,,22,2920,,,,,0.21184636652469635,0.4297029702970297,,,,
0.2308853566646576,0.25,23,2949,,,,,,,,,,
0.20460554957389832,0.5,23,2999,,,,,,,,,,
,,,1771,1.017232060432434,0.0,,,,,,,,
,,,1772,0.4941856563091278,0.0,,,,,,,,
,,,1773,0.29710978269577026,0.0,,,,,,,,
,,,1774,0.3597612977027893,0.0,,,,,,,,
,,,1775,0.2726823389530182,0.0,,,,,,,,
