train_loss_step,train_is_next_axx_step,train_altered_acc_step,epoch,step,val_loss_step,val_is_next_axx_step,val_altered_acc_step,val_loss_epoch,val_is_next_axx_epoch,val_altered_acc_epoch,train_loss_epoch,train_is_next_axx_epoch,train_altered_acc_epoch,test_loss_step,test_is_next_axx_step,test_altered_acc_step,test_loss_epoch,test_is_next_axx_epoch,test_altered_acc_epoch
,,,,698,0.7340644598007202,62.5,100.0,,,,,,,,,,,,
,,,,699,0.6981295347213745,50.0,100.0,,,,,,,,,,,,
,,,,700,0.6053586006164551,62.5,100.0,,,,,,,,,,,,
,,,,701,0.685229480266571,75.0,100.0,,,,,,,,,,,,
,,,,702,0.7637428045272827,62.5,100.0,,,,,,,,,,,,
,,,,703,0.7595903277397156,50.0,100.0,,,,,,,,,,,,
,,,,704,0.5133612155914307,87.5,100.0,,,,,,,,,,,,
,,,,705,0.6878421902656555,50.0,100.0,,,,,,,,,,,,
,,,,706,0.5908676981925964,75.0,100.0,,,,,,,,,,,,
,,,,707,0.6466230154037476,62.5,100.0,,,,,,,,,,,,
,,,,708,0.9057410955429077,37.5,100.0,,,,,,,,,,,,
,,,,709,0.6811438202857971,62.5,100.0,,,,,,,,,,,,
,,,,710,0.865081250667572,37.5,100.0,,,,,,,,,,,,
,,,,711,0.7214900851249695,62.5,100.0,,,,,,,,,,,,
,,,,712,0.7325208187103271,50.0,100.0,,,,,,,,,,,,
,,,,713,0.7967641949653625,50.0,100.0,,,,,,,,,,,,
,,,,714,0.5503634810447693,75.0,100.0,,,,,,,,,,,,
,,,,715,0.8766974806785583,37.5,100.0,,,,,,,,,,,,
,,,,716,0.7571106553077698,50.0,100.0,,,,,,,,,,,,
,,,,717,0.9126206040382385,37.5,100.0,,,,,,,,,,,,
,,,,718,0.9787244200706482,25.0,100.0,,,,,,,,,,,,
,,,,719,0.7130545973777771,62.5,100.0,,,,,,,,,,,,
,,,,720,0.8375698328018188,50.0,100.0,,,,,,,,,,,,
,,,,721,0.7888101935386658,37.5,100.0,,,,,,,,,,,,
,,,,722,0.7789350748062134,37.5,100.0,,,,,,,,,,,,
,,,,723,1.1787241697311401,25.0,100.0,,,,,,,,,,,,
,,,,724,1.1096844673156738,25.0,100.0,,,,,,,,,,,,
,,,,725,0.550104558467865,75.0,100.0,,,,,,,,,,,,
,,,,726,0.8410791158676147,50.0,100.0,,,,,,,,,,,,
,,,,727,0.5775008201599121,75.0,100.0,,,,,,,,,,,,
,,,,728,1.0694626569747925,37.5,100.0,,,,,,,,,,,,
,,,,729,0.6144204139709473,75.0,100.0,,,,,,,,,,,,
,,,,730,0.6797762513160706,62.5,100.0,,,,,,,,,,,,
,,,,731,0.8424709439277649,50.0,100.0,,,,,,,,,,,,
,,,,732,0.6608262062072754,50.0,100.0,,,,,,,,,,,,
,,,,733,0.8740528225898743,62.5,100.0,,,,,,,,,,,,
,,,,734,0.952481210231781,25.0,100.0,,,,,,,,,,,,
,,,,735,1.0191909074783325,37.5,100.0,,,,,,,,,,,,
,,,,736,0.8131139278411865,50.0,100.0,,,,,,,,,,,,
,,,,737,0.8964024782180786,25.0,100.0,,,,,,,,,,,,
,,,,738,0.7026855945587158,50.0,100.0,,,,,,,,,,,,
,,,,739,1.4453009366989136,0.0,100.0,,,,,,,,,,,,
,,,,740,0.9114654660224915,50.0,100.0,,,,,,,,,,,,
,,,,741,0.955482006072998,25.0,100.0,,,,,,,,,,,,
,,,,742,0.7752876877784729,50.0,100.0,,,,,,,,,,,,
,,,,743,1.2894279956817627,12.5,100.0,,,,,,,,,,,,
,,,,744,0.9723829627037048,37.5,100.0,,,,,,,,,,,,
,,,,745,0.779417097568512,50.0,100.0,,,,,,,,,,,,
,,,,746,0.7610133290290833,60.000003814697266,100.0,,,,,,,,,,,,
,,,8,1088,,,,0.7947083711624146,51.1346435546875,100.0,,,,,,,,,
,,,8,1088,,,,,,,0.951835572719574,49.74147033691406,93.64962005615234,,,,,,
0.9829395413398743,37.5,94.4580078125,9,1099,,,,,,,,,,,,,,,
1.0177611112594604,50.0,95.7275390625,9,1149,,,,,,,,,,,,,,,
0.8223607540130615,62.5,95.3857421875,9,1199,,,,,,,,,,,,,,,
,,,,747,0.880785346031189,25.0,100.0,,,,,,,,,,,,
,,,,748,0.9047330021858215,25.0,100.0,,,,,,,,,,,,
,,,,749,0.5887242555618286,75.0,100.0,,,,,,,,,,,,
,,,,750,0.8029424548149109,37.5,100.0,,,,,,,,,,,,
,,,,751,0.7983114719390869,62.5,100.0,,,,,,,,,,,,
,,,,752,0.42002809047698975,87.5,100.0,,,,,,,,,,,,
,,,,753,0.5000436305999756,87.5,100.0,,,,,,,,,,,,
,,,,754,0.829563558101654,37.5,100.0,,,,,,,,,,,,
,,,,755,0.7134661674499512,50.0,100.0,,,,,,,,,,,,
,,,,756,0.5740721821784973,75.0,100.0,,,,,,,,,,,,
,,,,757,1.0016299486160278,37.5,100.0,,,,,,,,,,,,
,,,,758,0.9095320701599121,37.5,100.0,,,,,,,,,,,,
,,,,759,0.7495172023773193,50.0,100.0,,,,,,,,,,,,
,,,,760,0.6992214918136597,50.0,100.0,,,,,,,,,,,,
,,,,761,0.9441961646080017,25.0,100.0,,,,,,,,,,,,
,,,,762,0.8059496283531189,62.5,100.0,,,,,,,,,,,,
,,,,763,0.868291974067688,25.0,100.0,,,,,,,,,,,,
,,,,764,0.5990070104598999,75.0,100.0,,,,,,,,,,,,
,,,,765,0.8084866404533386,37.5,100.0,,,,,,,,,,,,
,,,,766,1.133069396018982,25.0,100.0,,,,,,,,,,,,
,,,,767,1.0178461074829102,12.5,100.0,,,,,,,,,,,,
,,,,768,0.8073987364768982,25.0,100.0,,,,,,,,,,,,
,,,,769,0.5841689109802246,75.0,100.0,,,,,,,,,,,,
,,,,770,0.8871222138404846,37.5,100.0,,,,,,,,,,,,
,,,,771,0.7364601492881775,50.0,100.0,,,,,,,,,,,,
,,,,772,0.6572740077972412,62.5,100.0,,,,,,,,,,,,
,,,,773,0.771264910697937,50.0,100.0,,,,,,,,,,,,
,,,,774,0.6740111708641052,62.5,100.0,,,,,,,,,,,,
,,,,775,0.8591494560241699,50.0,100.0,,,,,,,,,,,,
,,,,776,0.8226398229598999,50.0,100.0,,,,,,,,,,,,
,,,,777,0.541431188583374,75.0,100.0,,,,,,,,,,,,
,,,,778,0.7461976408958435,50.0,100.0,,,,,,,,,,,,
,,,,779,0.7565588355064392,25.0,100.0,,,,,,,,,,,,
,,,,780,0.5617503523826599,62.5,100.0,,,,,,,,,,,,
,,,,781,0.72586590051651,50.0,100.0,,,,,,,,,,,,
,,,,782,0.9599489569664001,25.0,100.0,,,,,,,,,,,,
,,,,783,0.9086977243423462,25.0,100.0,,,,,,,,,,,,
,,,,784,0.7137184739112854,50.0,100.0,,,,,,,,,,,,
,,,,785,0.891904890537262,12.5,100.0,,,,,,,,,,,,
,,,,786,0.5600019097328186,87.5,100.0,,,,,,,,,,,,
,,,,787,0.6694200038909912,75.0,100.0,,,,,,,,,,,,
,,,,788,0.7416908740997314,50.0,100.0,,,,,,,,,,,,
,,,,789,0.8297345638275146,12.5,100.0,,,,,,,,,,,,
,,,,790,0.7301666140556335,62.5,100.0,,,,,,,,,,,,
,,,,791,0.7500739097595215,62.5,100.0,,,,,,,,,,,,
,,,,792,0.813570499420166,50.0,100.0,,,,,,,,,,,,
,,,,793,0.8621625304222107,12.5,100.0,,,,,,,,,,,,
,,,,794,0.8141462206840515,62.5,100.0,,,,,,,,,,,,
,,,,795,1.0393790006637573,12.5,100.0,,,,,,,,,,,,
,,,,796,0.6645651459693909,62.5,100.0,,,,,,,,,,,,
,,,,797,0.4743107557296753,87.5,100.0,,,,,,,,,,,,
,,,,798,0.8817073106765747,25.0,100.0,,,,,,,,,,,,
,,,,799,0.6267567873001099,50.0,100.0,,,,,,,,,,,,
,,,,800,0.6304826736450195,75.0,100.0,,,,,,,,,,,,
,,,,801,0.6848170757293701,62.5,100.0,,,,,,,,,,,,
,,,,802,0.7180657982826233,62.5,100.0,,,,,,,,,,,,
,,,,803,0.6431336402893066,75.0,100.0,,,,,,,,,,,,
,,,,804,0.9245216846466064,50.0,100.0,,,,,,,,,,,,
,,,,805,0.5957449674606323,75.0,100.0,,,,,,,,,,,,
,,,,806,0.6711386442184448,62.5,100.0,,,,,,,,,,,,
,,,,807,0.9161626696586609,37.5,100.0,,,,,,,,,,,,
,,,,808,0.8244701623916626,37.5,100.0,,,,,,,,,,,,
,,,,809,0.9851332902908325,25.0,100.0,,,,,,,,,,,,
,,,,810,0.9481180906295776,25.0,100.0,,,,,,,,,,,,
,,,,811,0.8673092722892761,62.5,100.0,,,,,,,,,,,,
,,,,812,0.7501550316810608,62.5,100.0,,,,,,,,,,,,
,,,,813,0.6584373712539673,62.5,100.0,,,,,,,,,,,,
,,,,814,0.8089837431907654,37.5,100.0,,,,,,,,,,,,
,,,,815,0.8415951132774353,50.0,100.0,,,,,,,,,,,,
,,,,816,0.7765693068504333,50.0,100.0,,,,,,,,,,,,
,,,,817,0.7609729766845703,50.0,100.0,,,,,,,,,,,,
,,,,818,0.8062944412231445,37.5,100.0,,,,,,,,,,,,
,,,,819,0.6681973934173584,75.0,100.0,,,,,,,,,,,,
,,,,820,0.66399085521698,62.5,100.0,,,,,,,,,,,,
,,,,821,0.7120829820632935,62.5,100.0,,,,,,,,,,,,
,,,,822,0.7555773258209229,50.0,100.0,,,,,,,,,,,,
,,,,823,0.8403070569038391,37.5,100.0,,,,,,,,,,,,
,,,,824,0.7487318515777588,50.0,100.0,,,,,,,,,,,,
,,,,825,0.791582465171814,37.5,100.0,,,,,,,,,,,,
,,,,826,0.861211359500885,62.5,100.0,,,,,,,,,,,,
,,,,827,0.8584997653961182,37.5,100.0,,,,,,,,,,,,
,,,,828,0.5567132234573364,75.0,100.0,,,,,,,,,,,,
,,,,829,0.795421302318573,40.0,100.0,,,,,,,,,,,,
,,,9,1209,,,,0.7670655250549316,49.92435836791992,100.0,,,,,,,,,
,,,9,1209,,,,,,,0.9236080050468445,47.983455657958984,95.06851196289062,,,,,,
0.8550184965133667,62.5,95.99609375,10,1249,,,,,,,,,,,,,,,
1.203184962272644,12.5,94.5068359375,10,1299,,,,,,,,,,,,,,,
,,,,830,0.6680368781089783,75.0,100.0,,,,,,,,,,,,
,,,,831,0.8183712363243103,25.0,100.0,,,,,,,,,,,,
,,,,832,0.758232593536377,50.0,100.0,,,,,,,,,,,,
,,,,833,0.6882061958312988,62.5,100.0,,,,,,,,,,,,
,,,,834,0.8347159624099731,37.5,100.0,,,,,,,,,,,,
,,,,835,0.6498991250991821,62.5,100.0,,,,,,,,,,,,
,,,,836,0.8675463199615479,50.0,100.0,,,,,,,,,,,,
,,,,837,0.8743108510971069,37.5,100.0,,,,,,,,,,,,
,,,,838,0.8787823915481567,37.5,100.0,,,,,,,,,,,,
,,,,839,0.7058647274971008,75.0,100.0,,,,,,,,,,,,
,,,,840,0.766493558883667,62.5,100.0,,,,,,,,,,,,
,,,,841,0.6539721488952637,50.0,100.0,,,,,,,,,,,,
,,,,842,0.751384973526001,50.0,100.0,,,,,,,,,,,,
,,,,843,0.8646115064620972,25.0,100.0,,,,,,,,,,,,
,,,,844,0.8390597701072693,12.5,100.0,,,,,,,,,,,,
,,,,845,0.89423668384552,50.0,100.0,,,,,,,,,,,,
,,,,846,0.6859925985336304,62.5,100.0,,,,,,,,,,,,
,,,,847,0.7972514629364014,25.0,100.0,,,,,,,,,,,,
,,,,848,0.7901096343994141,50.0,100.0,,,,,,,,,,,,
,,,,849,0.6060240864753723,75.0,100.0,,,,,,,,,,,,
,,,,850,0.7334164977073669,50.0,100.0,,,,,,,,,,,,
,,,,851,0.8181763887405396,37.5,100.0,,,,,,,,,,,,
,,,,852,0.5791270732879639,75.0,100.0,,,,,,,,,,,,
,,,,853,0.7253232002258301,50.0,100.0,,,,,,,,,,,,
,,,,854,0.8491575121879578,37.5,100.0,,,,,,,,,,,,
,,,,855,0.8941912651062012,50.0,100.0,,,,,,,,,,,,
,,,,856,0.7672408223152161,37.5,100.0,,,,,,,,,,,,
,,,,857,0.8127281665802002,37.5,100.0,,,,,,,,,,,,
,,,,858,0.7862438559532166,50.0,100.0,,,,,,,,,,,,
,,,,859,0.6564109325408936,50.0,100.0,,,,,,,,,,,,
,,,,860,0.7263200879096985,37.5,100.0,,,,,,,,,,,,
,,,,861,0.5616943836212158,75.0,100.0,,,,,,,,,,,,
,,,,862,0.7554477453231812,37.5,100.0,,,,,,,,,,,,
,,,,863,0.68257737159729,62.5,100.0,,,,,,,,,,,,
,,,,864,0.8490192294120789,37.5,100.0,,,,,,,,,,,,
,,,,865,0.6578428745269775,62.5,100.0,,,,,,,,,,,,
,,,,866,0.7739443778991699,50.0,100.0,,,,,,,,,,,,
,,,,867,0.8688108325004578,25.0,100.0,,,,,,,,,,,,
,,,,868,0.8037899732589722,50.0,100.0,,,,,,,,,,,,
,,,,869,0.8463752269744873,37.5,100.0,,,,,,,,,,,,
,,,,870,0.722599446773529,75.0,100.0,,,,,,,,,,,,
,,,,871,0.8862336874008179,25.0,100.0,,,,,,,,,,,,
,,,,872,0.8682894706726074,25.0,100.0,,,,,,,,,,,,
,,,,873,0.7240808606147766,50.0,100.0,,,,,,,,,,,,
,,,,874,0.6575556397438049,50.0,100.0,,,,,,,,,,,,
,,,,875,0.7357386350631714,50.0,100.0,,,,,,,,,,,,
,,,,876,0.604027509689331,87.5,100.0,,,,,,,,,,,,
,,,,877,0.6633059978485107,62.5,100.0,,,,,,,,,,,,
,,,,878,0.7380222082138062,50.0,100.0,,,,,,,,,,,,
,,,,879,0.8036984205245972,37.5,100.0,,,,,,,,,,,,
,,,,880,0.7670422792434692,50.0,100.0,,,,,,,,,,,,
,,,,881,0.782734751701355,50.0,100.0,,,,,,,,,,,,
,,,,882,0.9135912656784058,12.5,100.0,,,,,,,,,,,,
,,,,883,0.8559244871139526,50.0,100.0,,,,,,,,,,,,
,,,,884,0.7695137858390808,37.5,100.0,,,,,,,,,,,,
,,,,885,0.7942954897880554,25.0,100.0,,,,,,,,,,,,
,,,,886,0.6640494465827942,62.5,100.0,,,,,,,,,,,,
,,,,887,0.6585391163825989,75.0,100.0,,,,,,,,,,,,
,,,,888,0.7816591262817383,62.5,100.0,,,,,,,,,,,,
,,,,889,0.8055088520050049,25.0,100.0,,,,,,,,,,,,
,,,,890,0.7400872707366943,50.0,100.0,,,,,,,,,,,,
,,,,891,0.7434237003326416,62.5,100.0,,,,,,,,,,,,
,,,,892,0.7353499531745911,50.0,100.0,,,,,,,,,,,,
,,,,893,0.7798165082931519,50.0,100.0,,,,,,,,,,,,
,,,,894,0.6769165992736816,37.5,100.0,,,,,,,,,,,,
,,,,895,0.6653936505317688,37.5,100.0,,,,,,,,,,,,
,,,,896,0.8081223368644714,50.0,100.0,,,,,,,,,,,,
,,,,897,0.6997098326683044,62.5,100.0,,,,,,,,,,,,
,,,,898,0.7800408005714417,25.0,100.0,,,,,,,,,,,,
,,,,899,0.7873873114585876,62.5,100.0,,,,,,,,,,,,
,,,,900,0.721960723400116,62.5,100.0,,,,,,,,,,,,
,,,,901,0.6870990991592407,62.5,100.0,,,,,,,,,,,,
,,,,902,0.75777268409729,62.5,100.0,,,,,,,,,,,,
,,,,903,0.7666414976119995,37.5,100.0,,,,,,,,,,,,
,,,,904,0.621796727180481,75.0,100.0,,,,,,,,,,,,
,,,,905,0.7162114977836609,75.0,100.0,,,,,,,,,,,,
,,,,906,0.7267211675643921,50.0,100.0,,,,,,,,,,,,
,,,,907,0.9875106811523438,0.0,100.0,,,,,,,,,,,,
,,,,908,0.7458695769309998,50.0,100.0,,,,,,,,,,,,
,,,,909,0.7696401476860046,50.0,100.0,,,,,,,,,,,,
,,,,910,0.7534398436546326,50.0,100.0,,,,,,,,,,,,
,,,,911,0.7130374908447266,62.5,100.0,,,,,,,,,,,,
,,,,912,0.742826521396637,40.0,100.0,,,,,,,,,,,,
,,,10,1330,,,,0.7574653029441833,48.8653564453125,100.0,,,,,,,,,
,,,10,1330,,,,,,,0.9457108974456787,49.120994567871094,95.58961486816406,,,,,,
0.9701433181762695,50.0,94.82421875,11,1349,,,,,,,,,,,,,,,
0.8832070231437683,50.0,96.435546875,11,1399,,,,,,,,,,,,,,,
0.8349898457527161,62.5,97.16796875,11,1449,,,,,,,,,,,,,,,
,,,,913,0.6327219009399414,75.0,100.0,,,,,,,,,,,,
,,,,914,0.9337658882141113,37.5,100.0,,,,,,,,,,,,
,,,,915,0.49954718351364136,75.0,100.0,,,,,,,,,,,,
,,,,916,1.2666579484939575,25.0,100.0,,,,,,,,,,,,
,,,,917,0.9578260779380798,37.5,100.0,,,,,,,,,,,,
,,,,918,1.4685897827148438,0.0,100.0,,,,,,,,,,,,
,,,,919,1.1127411127090454,37.5,100.0,,,,,,,,,,,,
,,,,920,0.6330084800720215,62.5,100.0,,,,,,,,,,,,
,,,,921,0.7012916207313538,62.5,100.0,,,,,,,,,,,,
,,,,922,0.8573212027549744,37.5,100.0,,,,,,,,,,,,
,,,,923,0.8550258874893188,50.0,100.0,,,,,,,,,,,,
,,,,924,0.39865052700042725,87.5,100.0,,,,,,,,,,,,
,,,,925,0.8000001907348633,37.5,100.0,,,,,,,,,,,,
,,,,926,0.6528717279434204,62.5,100.0,,,,,,,,,,,,
,,,,927,0.7849740386009216,50.0,100.0,,,,,,,,,,,,
,,,,928,0.6387056112289429,62.5,100.0,,,,,,,,,,,,
,,,,929,1.4995300769805908,12.5,100.0,,,,,,,,,,,,
,,,,930,0.806060791015625,75.0,100.0,,,,,,,,,,,,
,,,,931,0.700843095779419,62.5,100.0,,,,,,,,,,,,
,,,,932,1.2169709205627441,25.0,100.0,,,,,,,,,,,,
,,,,933,0.5894668698310852,62.5,100.0,,,,,,,,,,,,
,,,,934,0.7251207232475281,37.5,100.0,,,,,,,,,,,,
,,,,935,0.9257163405418396,37.5,100.0,,,,,,,,,,,,
,,,,936,0.7231540679931641,75.0,100.0,,,,,,,,,,,,
,,,,937,0.8526518940925598,50.0,100.0,,,,,,,,,,,,
,,,,938,0.90827476978302,50.0,100.0,,,,,,,,,,,,
,,,,939,0.5017700791358948,87.5,100.0,,,,,,,,,,,,
,,,,940,0.5422335863113403,75.0,100.0,,,,,,,,,,,,
,,,,941,0.7856720685958862,50.0,100.0,,,,,,,,,,,,
,,,,942,0.6172823309898376,62.5,100.0,,,,,,,,,,,,
,,,,943,0.8151952028274536,50.0,100.0,,,,,,,,,,,,
,,,,944,0.6368900537490845,75.0,100.0,,,,,,,,,,,,
,,,,945,1.0281519889831543,37.5,100.0,,,,,,,,,,,,
,,,,946,0.6737156510353088,62.5,100.0,,,,,,,,,,,,
,,,,947,0.3977764844894409,87.5,100.0,,,,,,,,,,,,
,,,,948,0.8755040168762207,50.0,100.0,,,,,,,,,,,,
,,,,949,0.9480004906654358,50.0,100.0,,,,,,,,,,,,
,,,,950,0.5292350053787231,87.5,100.0,,,,,,,,,,,,
,,,,951,1.095192790031433,25.0,100.0,,,,,,,,,,,,
,,,,952,0.6342950463294983,75.0,100.0,,,,,,,,,,,,
,,,,953,0.9229626059532166,50.0,100.0,,,,,,,,,,,,
,,,,954,0.9017566442489624,37.5,100.0,,,,,,,,,,,,
,,,,955,0.2573557198047638,100.0,100.0,,,,,,,,,,,,
,,,,956,0.6294562220573425,75.0,100.0,,,,,,,,,,,,
,,,,957,0.9300123453140259,37.5,100.0,,,,,,,,,,,,
,,,,958,0.42443758249282837,75.0,100.0,,,,,,,,,,,,
,,,,959,1.091278314590454,25.0,100.0,,,,,,,,,,,,
,,,,960,1.0538947582244873,12.5,100.0,,,,,,,,,,,,
,,,,961,0.8604999780654907,50.0,100.0,,,,,,,,,,,,
,,,,962,1.0365500450134277,37.5,100.0,,,,,,,,,,,,
,,,,963,0.7711653113365173,50.0,100.0,,,,,,,,,,,,
,,,,964,0.9570203423500061,25.0,100.0,,,,,,,,,,,,
,,,,965,0.8661550283432007,75.0,100.0,,,,,,,,,,,,
,,,,966,0.8750944137573242,50.0,100.0,,,,,,,,,,,,
,,,,967,1.1340323686599731,37.5,100.0,,,,,,,,,,,,
,,,,968,1.3544858694076538,25.0,100.0,,,,,,,,,,,,
,,,,969,1.0378057956695557,62.5,100.0,,,,,,,,,,,,
,,,,970,0.47351762652397156,75.0,100.0,,,,,,,,,,,,
,,,,971,0.69292813539505,75.0,100.0,,,,,,,,,,,,
,,,,972,0.5362704396247864,75.0,100.0,,,,,,,,,,,,
,,,,973,1.0679636001586914,25.0,100.0,,,,,,,,,,,,
,,,,974,0.7687861919403076,62.5,100.0,,,,,,,,,,,,
,,,,975,0.709753692150116,62.5,100.0,,,,,,,,,,,,
,,,,976,1.0607110261917114,37.5,100.0,,,,,,,,,,,,
,,,,977,0.7162700295448303,50.0,100.0,,,,,,,,,,,,
,,,,978,0.7314915060997009,62.5,100.0,,,,,,,,,,,,
,,,,979,1.0656827688217163,37.5,100.0,,,,,,,,,,,,
,,,,980,0.6758422255516052,62.5,100.0,,,,,,,,,,,,
,,,,981,0.7545955181121826,62.5,100.0,,,,,,,,,,,,
,,,,982,0.9057623147964478,37.5,100.0,,,,,,,,,,,,
,,,,983,1.03785240650177,37.5,100.0,,,,,,,,,,,,
,,,,984,0.7635297775268555,50.0,100.0,,,,,,,,,,,,
,,,,985,0.9698674082756042,37.5,100.0,,,,,,,,,,,,
,,,,986,0.8188181519508362,37.5,100.0,,,,,,,,,,,,
,,,,987,0.667396605014801,62.5,100.0,,,,,,,,,,,,
,,,,988,1.0013402700424194,37.5,100.0,,,,,,,,,,,,
,,,,989,0.9011453986167908,37.5,100.0,,,,,,,,,,,,
,,,,990,0.9061022996902466,62.5,100.0,,,,,,,,,,,,
,,,,991,0.9456170797348022,25.0,100.0,,,,,,,,,,,,
,,,,992,0.3982897996902466,100.0,100.0,,,,,,,,,,,,
,,,,993,0.9869499206542969,37.5,100.0,,,,,,,,,,,,
,,,,994,0.7765981554985046,50.0,100.0,,,,,,,,,,,,
,,,,995,1.252137541770935,0.0,100.0,,,,,,,,,,,,
,,,11,1451,,,,0.8283454179763794,51.891075134277344,100.0,,,,,,,,,
,,,11,1451,,,,,,,0.8831388354301453,48.91416931152344,96.44599914550781,,,,,,
0.7985098361968994,62.5,95.6787109375,12,1499,,,,,,,,,,,,,,,
0.9084731340408325,37.5,97.3388671875,12,1549,,,,,,,,,,,,,,,
,,,,996,0.7036435008049011,62.5,100.0,,,,,,,,,,,,
,,,,997,0.7704659104347229,50.0,100.0,,,,,,,,,,,,
,,,,998,0.9210145473480225,37.5,100.0,,,,,,,,,,,,
,,,,999,0.7053611874580383,62.5,100.0,,,,,,,,,,,,
,,,,1000,0.9890583753585815,50.0,100.0,,,,,,,,,,,,
,,,,1001,0.7832838892936707,62.5,100.0,,,,,,,,,,,,
,,,,1002,0.47237223386764526,87.5,100.0,,,,,,,,,,,,
,,,,1003,0.7907591462135315,50.0,100.0,,,,,,,,,,,,
,,,,1004,0.5504341125488281,62.5,100.0,,,,,,,,,,,,
,,,,1005,0.7008810043334961,50.0,100.0,,,,,,,,,,,,
,,,,1006,1.1634821891784668,37.5,100.0,,,,,,,,,,,,
,,,,1007,0.8469269871711731,50.0,100.0,,,,,,,,,,,,
,,,,1008,0.996617317199707,37.5,100.0,,,,,,,,,,,,
,,,,1009,0.7495582103729248,50.0,100.0,,,,,,,,,,,,
,,,,1010,0.7810695767402649,25.0,100.0,,,,,,,,,,,,
,,,,1011,0.6292569041252136,62.5,100.0,,,,,,,,,,,,
,,,,1012,1.027739405632019,37.5,100.0,,,,,,,,,,,,
,,,,1013,0.7310143113136292,75.0,100.0,,,,,,,,,,,,
,,,,1014,0.785063624382019,50.0,100.0,,,,,,,,,,,,
,,,,1015,0.7376580834388733,37.5,100.0,,,,,,,,,,,,
,,,,1016,0.9874104857444763,25.0,100.0,,,,,,,,,,,,
,,,,1017,1.0641483068466187,25.0,100.0,,,,,,,,,,,,
,,,,1018,0.8458117246627808,62.5,100.0,,,,,,,,,,,,
,,,,1019,0.8580526113510132,37.5,100.0,,,,,,,,,,,,
,,,,1020,0.8825992941856384,37.5,100.0,,,,,,,,,,,,
,,,,1021,0.9046463370323181,50.0,100.0,,,,,,,,,,,,
,,,,1022,0.8815818428993225,50.0,100.0,,,,,,,,,,,,
,,,,1023,0.9770208597183228,37.5,100.0,,,,,,,,,,,,
,,,,1024,0.9028916358947754,37.5,100.0,,,,,,,,,,,,
,,,,1025,0.6057823300361633,75.0,100.0,,,,,,,,,,,,
,,,,1026,0.7611725926399231,75.0,100.0,,,,,,,,,,,,
,,,,1027,0.34828752279281616,87.5,100.0,,,,,,,,,,,,
,,,,1028,0.5091416835784912,87.5,100.0,,,,,,,,,,,,
,,,,1029,0.6743059158325195,75.0,100.0,,,,,,,,,,,,
,,,,1030,0.6821933388710022,62.5,100.0,,,,,,,,,,,,
,,,,1031,0.7916789054870605,62.5,100.0,,,,,,,,,,,,
,,,,1032,0.6471337676048279,75.0,100.0,,,,,,,,,,,,
,,,,1033,1.09958016872406,37.5,100.0,,,,,,,,,,,,
,,,,1034,0.8170179128646851,62.5,100.0,,,,,,,,,,,,
,,,,1035,0.47267472743988037,87.5,100.0,,,,,,,,,,,,
,,,,1036,0.6572308540344238,50.0,100.0,,,,,,,,,,,,
,,,,1037,0.577056884765625,62.5,100.0,,,,,,,,,,,,
,,,,1038,1.0568652153015137,25.0,100.0,,,,,,,,,,,,
,,,,1039,0.8871905207633972,37.5,100.0,,,,,,,,,,,,
,,,,1040,0.6313976645469666,50.0,100.0,,,,,,,,,,,,
,,,,1041,0.9866198301315308,12.5,100.0,,,,,,,,,,,,
,,,,1042,0.9823602437973022,37.5,100.0,,,,,,,,,,,,
,,,,1043,1.0220757722854614,12.5,100.0,,,,,,,,,,,,
,,,,1044,0.8652177453041077,50.0,100.0,,,,,,,,,,,,
,,,,1045,0.8377460837364197,50.0,100.0,,,,,,,,,,,,
,,,,1046,0.708325982093811,75.0,100.0,,,,,,,,,,,,
,,,,1047,0.9248946905136108,37.5,100.0,,,,,,,,,,,,
,,,,1048,0.8094090223312378,62.5,100.0,,,,,,,,,,,,
,,,,1049,0.4199698567390442,87.5,100.0,,,,,,,,,,,,
,,,,1050,0.568451464176178,62.5,100.0,,,,,,,,,,,,
,,,,1051,0.7196493148803711,75.0,100.0,,,,,,,,,,,,
,,,,1052,0.9687985777854919,25.0,100.0,,,,,,,,,,,,
,,,,1053,1.0298959016799927,37.5,100.0,,,,,,,,,,,,
,,,,1054,0.9327873587608337,37.5,100.0,,,,,,,,,,,,
,,,,1055,0.7064538598060608,75.0,100.0,,,,,,,,,,,,
,,,,1056,0.9989348649978638,37.5,100.0,,,,,,,,,,,,
,,,,1057,0.5951719880104065,75.0,100.0,,,,,,,,,,,,
,,,,1058,0.7227610349655151,75.0,100.0,,,,,,,,,,,,
,,,,1059,0.6491326093673706,62.5,100.0,,,,,,,,,,,,
,,,,1060,0.9843641519546509,37.5,100.0,,,,,,,,,,,,
,,,,1061,0.9395502209663391,50.0,100.0,,,,,,,,,,,,
,,,,1062,1.1123265027999878,12.5,100.0,,,,,,,,,,,,
,,,,1063,0.5664491057395935,75.0,100.0,,,,,,,,,,,,
,,,,1064,0.7455962300300598,75.0,100.0,,,,,,,,,,,,
,,,,1065,0.6468796133995056,62.5,100.0,,,,,,,,,,,,
,,,,1066,0.7203490734100342,87.5,100.0,,,,,,,,,,,,
,,,,1067,0.9294044375419617,50.0,100.0,,,,,,,,,,,,
,,,,1068,0.6742115020751953,62.5,100.0,,,,,,,,,,,,
,,,,1069,0.7843658924102783,62.5,100.0,,,,,,,,,,,,
